paths                          , labels
data/Kitchen\kitchen_403.jpg   , Kitchen
data/Livingroom\living_1157.jpg, Livingroom
data/Kitchen\kitchen_500.jpg   , Kitchen
data/Bedroom\bed_1104.jpg      , Bedroom
data/Livingroom\living_1207.jpg, Livingroom
data/Dinning\din_1438.jpg      , Dinning
data/Dinning\din_895.jpg       , Dinning
data/Bedroom\bed_955.jpg       , Bedroom
data/Kitchen\kitchen_356.jpg   , Kitchen
data/Kitchen\kitchen_1147.jpg  , Kitchen
data/Bedroom\bed_972.jpg       , Bedroom
data/Bedroom\bed_279.jpg       , Bedroom
data/Bedroom\bed_457.jpg       , Bedroom
data/Livingroom\living_1334.jpg, Livingroom
data/Bathroom\bath_817.jpg     , Bathroom
data/Bedroom\bed_821.jpg       , Bedroom
data/Bathroom\bath_796.jpg     , Bathroom
data/Livingroom\living_51.jpg  , Livingroom
data/Dinning\din_100.jpg       , Dinning
data/Bedroom\bed_525.jpg       , Bedroom
data/Kitchen\kitchen_665.jpg   , Kitchen
data/Dinning\din_222.jpg       , Dinning
data/Kitchen\kitchen_1267.jpg  , Kitchen
data/Bedroom\bed_682.jpg       , Bedroom
data/Bedroom\bed_345.jpg       , Bedroom
data/Dinning\din_595.jpg       , Dinning
data/Dinning\din_977.jpg       , Dinning
data/Bedroom\bed_32.jpg        , Bedroom
data/Bedroom\bed_684.jpg       , Bedroom
data/Kitchen\kitchen_1343.jpg  , Kitchen
data/Kitchen\kitchen_147.jpg   , Kitchen
data/Dinning\din_409.jpg       , Dinning
data/Bedroom\bed_1363.jpg      , Bedroom
data/Livingroom\living_1353.jpg, Livingroom
data/Bedroom\bed_1125.jpg      , Bedroom
data/Bedroom\bed_28.jpg        , Bedroom
data/Livingroom\living_614.jpg , Livingroom
data/Kitchen\kitchen_1336.jpg  , Kitchen
data/Dinning\din_965.jpg       , Dinning
data/Dinning\din_1359.jpg      , Dinning
data/Bedroom\bed_186.jpg       , Bedroom
data/Dinning\din_515.jpg       , Dinning
data/Bedroom\bed_292.jpg       , Bedroom
data/Kitchen\kitchen_1250.jpg  , Kitchen
data/Kitchen\kitchen_549.jpg   , Kitchen
data/Dinning\din_913.jpg       , Dinning
data/Livingroom\living_228.jpg , Livingroom
data/Kitchen\kitchen_1146.jpg  , Kitchen
data/Bathroom\bath_1263.jpg    , Bathroom
data/Kitchen\kitchen_471.jpg   , Kitchen
data/Dinning\din_716.jpg       , Dinning
data/Bedroom\bed_1108.jpg      , Bedroom
data/Bedroom\bed_965.jpg       , Bedroom
data/Dinning\din_368.jpg       , Dinning
data/Livingroom\living_1383.jpg, Livingroom
data/Livingroom\living_1191.jpg, Livingroom
data/Bathroom\bath_623.jpg     , Bathroom
data/Livingroom\living_837.jpg , Livingroom
data/Livingroom\living_229.jpg , Livingroom
data/Bedroom\bed_498.jpg       , Bedroom
data/Livingroom\living_532.jpg , Livingroom
data/Bathroom\bath_978.jpg     , Bathroom
data/Kitchen\kitchen_968.jpg   , Kitchen
data/Dinning\din_886.jpg       , Dinning
data/Dinning\din_1571.jpg      , Dinning
data/Kitchen\kitchen_731.jpg   , Kitchen
data/Kitchen\kitchen_298.jpg   , Kitchen
data/Kitchen\kitchen_834.jpg   , Kitchen
data/Livingroom\living_1155.jpg, Livingroom
data/Livingroom\living_567.jpg , Livingroom
data/Dinning\din_1344.jpg      , Dinning
data/Bedroom\bed_715.jpg       , Bedroom
data/Livingroom\living_1101.jpg, Livingroom
data/Bedroom\bed_246.jpg       , Bedroom
data/Dinning\din_72.jpg        , Dinning
data/Dinning\din_946.jpg       , Dinning
data/Dinning\din_37.jpg        , Dinning
data/Kitchen\kitchen_33.jpg    , Kitchen
data/Bedroom\bed_1063.jpg      , Bedroom
data/Dinning\din_744.jpg       , Dinning
data/Kitchen\kitchen_177.jpg   , Kitchen
data/Bedroom\bed_1120.jpg      , Bedroom
data/Bathroom\bath_662.jpg     , Bathroom
data/Kitchen\kitchen_1152.jpg  , Kitchen
data/Bedroom\bed_66.jpg        , Bedroom
data/Bedroom\bed_1231.jpg      , Bedroom
data/Kitchen\kitchen_1306.jpg  , Kitchen
data/Kitchen\kitchen_995.jpg   , Kitchen
data/Bedroom\bed_1007.jpg      , Bedroom
data/Bathroom\bath_1212.jpg    , Bathroom
data/Bathroom\bath_671.jpg     , Bathroom
data/Kitchen\kitchen_1058.jpg  , Kitchen
data/Bedroom\bed_769.jpg       , Bedroom
data/Livingroom\living_950.jpg , Livingroom
data/Livingroom\living_1206.jpg, Livingroom
data/Dinning\din_861.jpg       , Dinning
data/Livingroom\living_653.jpg , Livingroom
data/Dinning\din_1267.jpg      , Dinning
data/Bedroom\bed_1153.jpg      , Bedroom
data/Dinning\din_418.jpg       , Dinning
data/Kitchen\kitchen_989.jpg   , Kitchen
data/Kitchen\kitchen_215.jpg   , Kitchen
data/Livingroom\living_1131.jpg, Livingroom
data/Dinning\din_297.jpg       , Dinning
data/Livingroom\living_1403.jpg, Livingroom
data/Bedroom\bed_19.jpg        , Bedroom
data/Kitchen\kitchen_918.jpg   , Kitchen
data/Kitchen\kitchen_368.jpg   , Kitchen
data/Dinning\din_667.jpg       , Dinning
data/Livingroom\living_1021.jpg, Livingroom
data/Bedroom\bed_712.jpg       , Bedroom
data/Dinning\din_274.jpg       , Dinning
data/Kitchen\kitchen_707.jpg   , Kitchen
data/Livingroom\living_619.jpg , Livingroom
data/Bedroom\bed_83.jpg        , Bedroom
data/Bedroom\bed_1262.jpg      , Bedroom
data/Kitchen\kitchen_433.jpg   , Kitchen
data/Bedroom\bed_1308.jpg      , Bedroom
data/Livingroom\living_338.jpg , Livingroom
data/Bathroom\bath_51.jpg      , Bathroom
data/Dinning\din_787.jpg       , Dinning
data/Kitchen\kitchen_1078.jpg  , Kitchen
data/Livingroom\living_359.jpg , Livingroom
data/Bedroom\bed_481.jpg       , Bedroom
data/Bedroom\bed_1426.jpg      , Bedroom
data/Dinning\din_751.jpg       , Dinning
data/Bedroom\bed_774.jpg       , Bedroom
data/Dinning\din_351.jpg       , Dinning
data/Kitchen\kitchen_683.jpg   , Kitchen
data/Kitchen\kitchen_1291.jpg  , Kitchen
data/Livingroom\living_612.jpg , Livingroom
data/Dinning\din_1251.jpg      , Dinning
data/Livingroom\living_190.jpg , Livingroom
data/Livingroom\living_880.jpg , Livingroom
data/Bedroom\bed_779.jpg       , Bedroom
data/Livingroom\living_395.jpg , Livingroom
data/Dinning\din_338.jpg       , Dinning
data/Dinning\din_1496.jpg      , Dinning
data/Dinning\din_936.jpg       , Dinning
data/Livingroom\living_721.jpg , Livingroom
data/Kitchen\kitchen_1047.jpg  , Kitchen
data/Dinning\din_1341.jpg      , Dinning
data/Kitchen\kitchen_1123.jpg  , Kitchen
data/Livingroom\living_713.jpg , Livingroom
data/Livingroom\living_1069.jpg, Livingroom
data/Kitchen\kitchen_19.jpg    , Kitchen
data/Dinning\din_673.jpg       , Dinning
data/Kitchen\kitchen_382.jpg   , Kitchen
data/Bedroom\bed_820.jpg       , Bedroom
data/Livingroom\living_1266.jpg, Livingroom
data/Kitchen\kitchen_1154.jpg  , Kitchen
data/Dinning\din_1535.jpg      , Dinning
data/Bathroom\bath_957.jpg     , Bathroom
data/Bedroom\bed_612.jpg       , Bedroom
data/Livingroom\living_547.jpg , Livingroom
data/Livingroom\living_1094.jpg, Livingroom
data/Kitchen\kitchen_170.jpg   , Kitchen
data/Livingroom\living_328.jpg , Livingroom
data/Kitchen\kitchen_600.jpg   , Kitchen
data/Bathroom\bath_909.jpg     , Bathroom
data/Dinning\din_8.jpg         , Dinning
data/Bathroom\bath_820.jpg     , Bathroom
data/Livingroom\living_477.jpg , Livingroom
data/Bedroom\bed_206.jpg       , Bedroom
data/Bedroom\bed_806.jpg       , Bedroom
data/Bedroom\bed_1422.jpg      , Bedroom
data/Dinning\din_1092.jpg      , Dinning
data/Bedroom\bed_274.jpg       , Bedroom
data/Dinning\din_784.jpg       , Dinning
data/Bathroom\bath_1215.jpg    , Bathroom
data/Bedroom\bed_1136.jpg      , Bedroom
data/Livingroom\living_808.jpg , Livingroom
data/Kitchen\kitchen_604.jpg   , Kitchen
data/Bedroom\bed_1238.jpg      , Bedroom
data/Bathroom\bath_1220.jpg    , Bathroom
data/Livingroom\living_5.jpg   , Livingroom
data/Livingroom\living_775.jpg , Livingroom
data/Livingroom\living_729.jpg , Livingroom
data/Bedroom\bed_1025.jpg      , Bedroom
data/Livingroom\living_202.jpg , Livingroom
data/Livingroom\living_1388.jpg, Livingroom
data/Livingroom\living_1165.jpg, Livingroom
data/Bedroom\bed_1401.jpg      , Bedroom
data/Bedroom\bed_1287.jpg      , Bedroom
data/Livingroom\living_616.jpg , Livingroom
data/Bathroom\bath_1004.jpg    , Bathroom
data/Kitchen\kitchen_104.jpg   , Kitchen
data/Kitchen\kitchen_1131.jpg  , Kitchen
data/Dinning\din_574.jpg       , Dinning
data/Dinning\din_354.jpg       , Dinning
data/Kitchen\kitchen_837.jpg   , Kitchen
data/Livingroom\living_523.jpg , Livingroom
data/Bedroom\bed_858.jpg       , Bedroom
data/Bedroom\bed_272.jpg       , Bedroom
data/Kitchen\kitchen_1300.jpg  , Kitchen
data/Bathroom\bath_946.jpg     , Bathroom
data/Kitchen\kitchen_736.jpg   , Kitchen
data/Kitchen\kitchen_692.jpg   , Kitchen
data/Livingroom\living_1169.jpg, Livingroom
data/Bedroom\bed_1264.jpg      , Bedroom
data/Dinning\din_1145.jpg      , Dinning
data/Dinning\din_708.jpg       , Dinning
data/Bedroom\bed_291.jpg       , Bedroom
data/Bedroom\bed_1382.jpg      , Bedroom
data/Dinning\din_621.jpg       , Dinning
data/Livingroom\living_232.jpg , Livingroom
data/Kitchen\kitchen_83.jpg    , Kitchen
data/Dinning\din_189.jpg       , Dinning
data/Livingroom\living_1139.jpg, Livingroom
data/Livingroom\living_527.jpg , Livingroom
data/Livingroom\living_1154.jpg, Livingroom
data/Dinning\din_926.jpg       , Dinning
data/Bathroom\bath_851.jpg     , Bathroom
data/Dinning\din_308.jpg       , Dinning
data/Bedroom\bed_986.jpg       , Bedroom
data/Bathroom\bath_872.jpg     , Bathroom
data/Dinning\din_742.jpg       , Dinning
data/Livingroom\living_1364.jpg, Livingroom
data/Kitchen\kitchen_1190.jpg  , Kitchen
data/Bedroom\bed_1189.jpg      , Bedroom
data/Livingroom\living_108.jpg , Livingroom
data/Bedroom\bed_545.jpg       , Bedroom
data/Dinning\din_407.jpg       , Dinning
data/Bathroom\bath_1280.jpg    , Bathroom
data/Dinning\din_996.jpg       , Dinning
data/Bedroom\bed_828.jpg       , Bedroom
data/Dinning\din_867.jpg       , Dinning
data/Livingroom\living_95.jpg  , Livingroom
data/Livingroom\living_47.jpg  , Livingroom
data/Kitchen\kitchen_848.jpg   , Kitchen
data/Dinning\din_661.jpg       , Dinning
data/Dinning\din_105.jpg       , Dinning
data/Bathroom\bath_934.jpg     , Bathroom
data/Bedroom\bed_962.jpg       , Bedroom
data/Dinning\din_1247.jpg      , Dinning
data/Bathroom\bath_1236.jpg    , Bathroom
data/Kitchen\kitchen_240.jpg   , Kitchen
data/Kitchen\kitchen_15.jpg    , Kitchen
data/Livingroom\living_983.jpg , Livingroom
data/Dinning\din_956.jpg       , Dinning
data/Bedroom\bed_1391.jpg      , Bedroom
data/Dinning\din_1542.jpg      , Dinning
data/Bathroom\bath_164.jpg     , Bathroom
data/Bedroom\bed_263.jpg       , Bedroom
data/Bedroom\bed_1090.jpg      , Bedroom
data/Livingroom\living_777.jpg , Livingroom
data/Bedroom\bed_1.jpg         , Bedroom
data/Livingroom\living_1296.jpg, Livingroom
data/Bathroom\bath_417.jpg     , Bathroom
data/Kitchen\kitchen_274.jpg   , Kitchen
data/Livingroom\living_820.jpg , Livingroom
data/Bedroom\bed_184.jpg       , Bedroom
data/Dinning\din_442.jpg       , Dinning
data/Livingroom\living_992.jpg , Livingroom
data/Bedroom\bed_196.jpg       , Bedroom
data/Dinning\din_393.jpg       , Dinning
data/Dinning\din_1428.jpg      , Dinning
data/Bedroom\bed_371.jpg       , Bedroom
data/Bathroom\bath_1026.jpg    , Bathroom
data/Kitchen\kitchen_1125.jpg  , Kitchen
data/Livingroom\living_391.jpg , Livingroom
data/Livingroom\living_500.jpg , Livingroom
data/Bedroom\bed_1220.jpg      , Bedroom
data/Kitchen\kitchen_1056.jpg  , Kitchen
data/Livingroom\living_781.jpg , Livingroom
data/Bedroom\bed_1369.jpg      , Bedroom
data/Livingroom\living_641.jpg , Livingroom
data/Bathroom\bath_275.jpg     , Bathroom
data/Kitchen\kitchen_185.jpg   , Kitchen
data/Dinning\din_347.jpg       , Dinning
data/Bathroom\bath_913.jpg     , Bathroom
data/Kitchen\kitchen_294.jpg   , Kitchen
data/Bedroom\bed_836.jpg       , Bedroom
data/Bedroom\bed_168.jpg       , Bedroom
data/Kitchen\kitchen_306.jpg   , Kitchen
data/Livingroom\living_306.jpg , Livingroom
data/Bedroom\bed_1364.jpg      , Bedroom
data/Livingroom\living_982.jpg , Livingroom
data/Dinning\din_663.jpg       , Dinning
data/Livingroom\living_903.jpg , Livingroom
data/Livingroom\living_483.jpg , Livingroom
data/Livingroom\living_823.jpg , Livingroom
data/Bedroom\bed_346.jpg       , Bedroom
data/Bedroom\bed_67.jpg        , Bedroom
data/Livingroom\living_1008.jpg, Livingroom
data/Livingroom\living_933.jpg , Livingroom
data/Bedroom\bed_431.jpg       , Bedroom
data/Livingroom\living_890.jpg , Livingroom
data/Bathroom\bath_1288.jpg    , Bathroom
data/Livingroom\living_1091.jpg, Livingroom
data/Bedroom\bed_1366.jpg      , Bedroom
data/Kitchen\kitchen_762.jpg   , Kitchen
data/Kitchen\kitchen_1265.jpg  , Kitchen
data/Dinning\din_824.jpg       , Dinning
data/Kitchen\kitchen_746.jpg   , Kitchen
data/Livingroom\living_172.jpg , Livingroom
data/Livingroom\living_725.jpg , Livingroom
data/Dinning\din_939.jpg       , Dinning
data/Dinning\din_1417.jpg      , Dinning
data/Bathroom\bath_1182.jpg    , Bathroom
data/Dinning\din_43.jpg        , Dinning
data/Kitchen\kitchen_1198.jpg  , Kitchen
data/Bathroom\bath_334.jpg     , Bathroom
data/Kitchen\kitchen_931.jpg   , Kitchen
data/Livingroom\living_1219.jpg, Livingroom
data/Bedroom\bed_582.jpg       , Bedroom
data/Bedroom\bed_791.jpg       , Bedroom
data/Livingroom\living_43.jpg  , Livingroom
data/Livingroom\living_471.jpg , Livingroom
data/Livingroom\living_1011.jpg, Livingroom
data/Bedroom\bed_839.jpg       , Bedroom
data/Kitchen\kitchen_1207.jpg  , Kitchen
data/Livingroom\living_237.jpg , Livingroom
data/Bedroom\bed_278.jpg       , Bedroom
data/Dinning\din_1485.jpg      , Dinning
data/Bedroom\bed_824.jpg       , Bedroom
data/Kitchen\kitchen_1185.jpg  , Kitchen
data/Dinning\din_1237.jpg      , Dinning
data/Livingroom\living_1111.jpg, Livingroom
data/Kitchen\kitchen_1110.jpg  , Kitchen
data/Livingroom\living_288.jpg , Livingroom
data/Kitchen\kitchen_671.jpg   , Kitchen
data/Dinning\din_1228.jpg      , Dinning
data/Livingroom\living_728.jpg , Livingroom
data/Kitchen\kitchen_555.jpg   , Kitchen
data/Livingroom\living_929.jpg , Livingroom
data/Bedroom\bed_1013.jpg      , Bedroom
data/Bathroom\bath_348.jpg     , Bathroom
data/Kitchen\kitchen_205.jpg   , Kitchen
data/Livingroom\living_1084.jpg, Livingroom
data/Bedroom\bed_948.jpg       , Bedroom
data/Livingroom\living_484.jpg , Livingroom
data/Livingroom\living_99.jpg  , Livingroom
data/Dinning\din_220.jpg       , Dinning
data/Dinning\din_1122.jpg      , Dinning
data/Dinning\din_958.jpg       , Dinning
data/Bathroom\bath_783.jpg     , Bathroom
data/Bedroom\bed_99.jpg        , Bedroom
data/Bedroom\bed_877.jpg       , Bedroom
data/Dinning\din_883.jpg       , Dinning
data/Kitchen\kitchen_1247.jpg  , Kitchen
data/Bathroom\bath_1269.jpg    , Bathroom
data/Dinning\din_115.jpg       , Dinning
data/Bedroom\bed_501.jpg       , Bedroom
data/Dinning\din_747.jpg       , Dinning
data/Bedroom\bed_1048.jpg      , Bedroom
data/Bedroom\bed_939.jpg       , Bedroom
data/Dinning\din_379.jpg       , Dinning
data/Kitchen\kitchen_244.jpg   , Kitchen
data/Livingroom\living_1302.jpg, Livingroom
data/Bedroom\bed_271.jpg       , Bedroom
data/Kitchen\kitchen_1311.jpg  , Kitchen
data/Bedroom\bed_100.jpg       , Bedroom
data/Kitchen\kitchen_478.jpg   , Kitchen
data/Dinning\din_1090.jpg      , Dinning
data/Bathroom\bath_174.jpg     , Bathroom
data/Dinning\din_904.jpg       , Dinning
data/Dinning\din_1572.jpg      , Dinning
data/Livingroom\living_1414.jpg, Livingroom
data/Bedroom\bed_1168.jpg      , Bedroom
data/Livingroom\living_233.jpg , Livingroom
data/Livingroom\living_1237.jpg, Livingroom
data/Kitchen\kitchen_1295.jpg  , Kitchen
data/Bathroom\bath_182.jpg     , Bathroom
data/Kitchen\kitchen_387.jpg   , Kitchen
data/Livingroom\living_683.jpg , Livingroom
data/Bedroom\bed_876.jpg       , Bedroom
data/Dinning\din_711.jpg       , Dinning
data/Bedroom\bed_85.jpg        , Bedroom
data/Kitchen\kitchen_342.jpg   , Kitchen
data/Bedroom\bed_1265.jpg      , Bedroom
data/Livingroom\living_485.jpg , Livingroom
data/Livingroom\living_1118.jpg, Livingroom
data/Dinning\din_1363.jpg      , Dinning
data/Bedroom\bed_109.jpg       , Bedroom
data/Livingroom\living_948.jpg , Livingroom
data/Dinning\din_985.jpg       , Dinning
data/Kitchen\kitchen_631.jpg   , Kitchen
data/Bedroom\bed_78.jpg        , Bedroom
data/Kitchen\kitchen_322.jpg   , Kitchen
data/Kitchen\kitchen_477.jpg   , Kitchen
data/Bedroom\bed_421.jpg       , Bedroom
data/Livingroom\living_406.jpg , Livingroom
data/Bedroom\bed_999.jpg       , Bedroom
data/Kitchen\kitchen_728.jpg   , Kitchen
data/Kitchen\kitchen_1348.jpg  , Kitchen
data/Livingroom\living_913.jpg , Livingroom
data/Kitchen\kitchen_700.jpg   , Kitchen
data/Kitchen\kitchen_302.jpg   , Kitchen
data/Dinning\din_1164.jpg      , Dinning
data/Bedroom\bed_1051.jpg      , Bedroom
data/Livingroom\living_525.jpg , Livingroom
data/Kitchen\kitchen_709.jpg   , Kitchen
data/Livingroom\living_153.jpg , Livingroom
data/Livingroom\living_491.jpg , Livingroom
data/Bedroom\bed_1100.jpg      , Bedroom
data/Bedroom\bed_410.jpg       , Bedroom
data/Livingroom\living_826.jpg , Livingroom
data/Dinning\din_589.jpg       , Dinning
data/Livingroom\living_1051.jpg, Livingroom
data/Bedroom\bed_44.jpg        , Bedroom
data/Dinning\din_1464.jpg      , Dinning
data/Kitchen\kitchen_1344.jpg  , Kitchen
data/Dinning\din_1215.jpg      , Dinning
data/Bedroom\bed_671.jpg       , Bedroom
data/Bedroom\bed_804.jpg       , Bedroom
data/Livingroom\living_935.jpg , Livingroom
data/Livingroom\living_953.jpg , Livingroom
data/Kitchen\kitchen_540.jpg   , Kitchen
data/Livingroom\living_639.jpg , Livingroom
data/Dinning\din_611.jpg       , Dinning
data/Kitchen\kitchen_1048.jpg  , Kitchen
data/Bedroom\bed_74.jpg        , Bedroom
data/Dinning\din_657.jpg       , Dinning
data/Dinning\din_531.jpg       , Dinning
data/Kitchen\kitchen_1165.jpg  , Kitchen
data/Kitchen\kitchen_1358.jpg  , Kitchen
data/Bedroom\bed_865.jpg       , Bedroom
data/Bedroom\bed_183.jpg       , Bedroom
data/Livingroom\living_386.jpg , Livingroom
data/Kitchen\kitchen_1277.jpg  , Kitchen
data/Bedroom\bed_82.jpg        , Bedroom
data/Bedroom\bed_900.jpg       , Bedroom
data/Livingroom\living_1211.jpg, Livingroom
data/Livingroom\living_870.jpg , Livingroom
data/Bathroom\bath_916.jpg     , Bathroom
data/Dinning\din_724.jpg       , Dinning
data/Bedroom\bed_1274.jpg      , Bedroom
data/Bedroom\bed_629.jpg       , Bedroom
data/Bathroom\bath_19.jpg      , Bathroom
data/Livingroom\living_225.jpg , Livingroom
data/Bedroom\bed_1280.jpg      , Bedroom
data/Livingroom\living_23.jpg  , Livingroom
data/Bathroom\bath_800.jpg     , Bathroom
data/Bedroom\bed_15.jpg        , Bedroom
data/Kitchen\kitchen_823.jpg   , Kitchen
data/Dinning\din_608.jpg       , Dinning
data/Livingroom\living_815.jpg , Livingroom
data/Bedroom\bed_714.jpg       , Bedroom
data/Dinning\din_707.jpg       , Dinning
data/Dinning\din_659.jpg       , Dinning
data/Bedroom\bed_121.jpg       , Bedroom
data/Kitchen\kitchen_557.jpg   , Kitchen
data/Dinning\din_307.jpg       , Dinning
data/Livingroom\living_343.jpg , Livingroom
data/Kitchen\kitchen_1106.jpg  , Kitchen
data/Livingroom\living_622.jpg , Livingroom
data/Bathroom\bath_179.jpg     , Bathroom
data/Kitchen\kitchen_1100.jpg  , Kitchen
data/Dinning\din_1514.jpg      , Dinning
data/Kitchen\kitchen_455.jpg   , Kitchen
data/Livingroom\living_211.jpg , Livingroom
data/Livingroom\living_252.jpg , Livingroom
data/Bathroom\bath_617.jpg     , Bathroom
data/Bedroom\bed_639.jpg       , Bedroom
data/Dinning\din_615.jpg       , Dinning
data/Dinning\din_1203.jpg      , Dinning
data/Dinning\din_446.jpg       , Dinning
data/Bathroom\bath_112.jpg     , Bathroom
data/Kitchen\kitchen_878.jpg   , Kitchen
data/Dinning\din_1243.jpg      , Dinning
data/Bathroom\bath_788.jpg     , Bathroom
data/Bathroom\bath_596.jpg     , Bathroom
data/Livingroom\living_606.jpg , Livingroom
data/Livingroom\living_1014.jpg, Livingroom
data/Livingroom\living_634.jpg , Livingroom
data/Bedroom\bed_201.jpg       , Bedroom
data/Bedroom\bed_1289.jpg      , Bedroom
data/Bathroom\bath_52.jpg      , Bathroom
data/Bedroom\bed_1427.jpg      , Bedroom
data/Bedroom\bed_403.jpg       , Bedroom
data/Kitchen\kitchen_771.jpg   , Kitchen
data/Livingroom\living_290.jpg , Livingroom
data/Kitchen\kitchen_17.jpg    , Kitchen
data/Livingroom\living_659.jpg , Livingroom
data/Bedroom\bed_1405.jpg      , Bedroom
data/Dinning\din_1144.jpg      , Dinning
data/Livingroom\living_1319.jpg, Livingroom
data/Bathroom\bath_1289.jpg    , Bathroom
